Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
"Xiaomi Redmi Note 10S, Dual Sim, 64Gb, 6Gb Ram, 4G Lte, Onyx Gray",Xiaomi,Android 11.0,6 GB,MediaTek Helio,64 GB,6.43 Inches,2400 x 1080,2.05 GHz,Note 10S,,,,,,Gray,SAR838.16,,SAR,4.1 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note-Dual-64Gb/dp/B095N8M7C8?ref_=ast_sto_dp&language=en_AE,https://m.media-amazon.com/images/I/411Ope3OU8S._AC_SL1000_.jpg,"[{'reviewer_name': 'Khaled', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز لكن لا يوجد به  nfc للدفع المالي', 'review_text': 'الجهاز والسعر جدا ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 February 2023'}, {'reviewer_name': 'ahmad', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجهاز جميل', 'review_text': 'من اروع جوالات\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 February 2023'}, {'reviewer_name': 'Manzoor Ahamed Gazzali', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nCheaper', 'review_text': 'Best mobile at its cost\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 20 November 2022'}]",Amazon SA
"Xiaomi Redmi Note 10S, Dual Sim, 128Gb, 6GB Ram, 4G Lte, Onyx Gray",Xiaomi,Android 11.0,6 GB,MediaTek Helio,128 GB,6.43 Inches,1080 x 2400,2.05 GHz,Note 10S,,,,,,Gray,941.,,SAR,4.1 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note-Dual-128Gb/dp/B095N7B51P?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/411Ope3OU8S._AC_SL1000_.jpg,"[{'reviewer_name': 'Lina C. Baguisa', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nAffordable', 'review_text': 'Love this\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 27 November 2023'}, {'reviewer_name': 'Deependra', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nGOOD', 'review_text': 'GOOD\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 October 2023'}, {'reviewer_name': '-MH-', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nأول تجربة لي مع جوالات شاومي والنتيجة...', 'review_text': 'رهيب! الجوال بكل صراحة صدمني بجمال الشاشة والواجهة وطريقة التفاعل والبطارية شيء بمستوى وبهذا السعر صفقة جدا ممتازة.جربت جوالات كثيرة من سامسونج وايفون وهواوي وترددت كثير بشراء الجوال كملخص...+ شاشة جميلة والوان روعة+ بطارية ممتازة+ تصميم مناسب ونظام عملي مع طريقة تفاعل جميلة+ مواصفات بطلة مع سعر رخيص- كاميرا مقبولة- تطبيقات والعاب بدون فائدة مثبته مع اول تشغيل وتحتاج تحذفها.حتى تاريخ 25-1-1443 اظن انه أفضل جوال يقدم لك كل المواصفات الي تبغاها وبسعر ما يتعدى 830 ريال، انصح فيه وبشدة!\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 September 2021'}, {'reviewer_name': 'ٰ', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجميل جدا وسلس والشاشة اكثر من رائعة واللون الأبيض اكثر من رائع', 'review_text': 'شاشة تحفةشحن سريعللأسف لا يوجد Nfs(خاصية الدفع عن بعد مثل الموجودة في هواتف ابل ) وبعض الهواتف الاخريولم يأتي معة سماعةمعاه شاحن وكابل وكمان جراب واسكرينة ع الشاشة gorilla glass3اتمني يكون افدكم التعليق بشيوشكراً 🌹🌹\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 July 2022'}, {'reviewer_name': 'ايمن ج.', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nالجوال ١٢٨ جيجا فعلا ولا ٦٤', 'review_text': 'الجوال. ١٢٨ جيجا فعلا. ولا ٦٤\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 May 2023'}, {'reviewer_name': 'bahaa', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nمنتج سى جدا وبيهنج', 'review_text': 'منتج سى جدا والكاميرا الاماميه تصويره غير جيد وكذلك الالوان الشاشه مش مظبوطه انصحه بعدم شراءه لانه لا يستحق دفع فيه اى مبلغ.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 13 July 2022'}, {'reviewer_name': 'Funoon', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nالجوال ليست بالمواصفات المتوقعه', 'review_text': 'الكاميره الاماميه ليست ممتازن وكمان هناك اضاءه تظهر طرفي الشاشه كلما تمر فترة من الوقتطلبنا الارجاع ومر شهر تماما الى اليوم ولم نجد اي رد بالرغم ان شحن الارجاع مجانا.. لازم تكونوا عند حسن ظن العميل.. غيرت رائيي في امازون\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 August 2022'}, {'reviewer_name': 'Sauna mwega', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nI liked the phone', 'review_text': 'The phone looks good I loved the color too💜\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 January 2023'}]",Amazon SA
"Xiaomi Redmi Note 10S, Dual Sim, 64Gb, 6Gb Ram, 4G Lte, Ocean Blue",Xiaomi,Android 11.0,6 GB,MediaTek Helio,6 GB,6.43 Inches,2400 x 1080,2.05 GHz,Note 10S,,,,,,Ocean Blue,838.,,SAR,4.3 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note-10S-Ocean/dp/B095N6WHHR?ref_=ast_sto_dp&language=en_AE,https://m.media-amazon.com/images/I/51g+l3guchL._AC_SL1000_.jpg,"[{'reviewer_name': 'Mina', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood', 'review_text': 'Good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 January 2023'}, {'reviewer_name': 'عزت', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nJust as described 👍🏾', 'review_text': 'Good mid range phone 👍🏾\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 November 2022'}, {'reviewer_name': 'mohamed m.', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nبيسخن وما معه سماعه', 'review_text': 'الجهاز بيسخن جدا وما معه سماعه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 15 July 2022'}, {'reviewer_name': 'Roman', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nGood but sometimes slow work.', 'review_text': 'I Think this product not for gaming room.This for only normal user.Good product 👍\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 September 2022'}, {'reviewer_name': 'Md Nur Uddin', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview', 'review_text': 'Best mobileUnder 600 sr\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 13 July 2023'}]",Amazon SA
Xiaomi Redmi Note 11 Pro Dual Sim 8Gb Ram 128Gb 4G Polarwhite,Xiaomi,"MIUI 13, Android 11.0",8 GB,MediaTek Helio,128 GB,6.67 Inches,2400 x 1080,2.05 GHz,Note 11 Pro,,,,,,White,751.,,SAR,3.4 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note-128Gb-Polarwhite/dp/B09WMS9ZDZ?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61xg6Np7-LL._AC_SL1500_.jpg,"[{'reviewer_name': 'محمد احمد كناني', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nريدمي نوت11برو', 'review_text': 'عند استلام الهاتف لا يعمل بنسبه 70في 100 الكيمرا في الليل غير جيده اعجبنيالشاحن 67سريع  الشاشه ممتازه البطاريه ممتازه البصمه ممتازه  أدى المعالج في الألعاب ممتاز 45فريمفي التصفح ممتاز النظام ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 4 May 2024'}, {'reviewer_name': 'rabab', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجهاز ممتاز', 'review_text': 'الجوال سريع والتصميم قوي الكاميرا الامامية كويسه والخلفيه تعتبر ممتازه بالنسبة لسعر دا اجهزة شاومي لها مستقبل جميل بعد وقت بتتغير الاسعار اعتقد لان فيها جودة\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 13 February 2023'}, {'reviewer_name': 'A.z', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nانا اشتريته، زبالة', 'review_text': 'بالنسبة للسعر ذا كريييه جدايخرب سريعخلال شهر بس خربت السماعة الي تحت وخرب الشحناذا حاولت اشحن الجوال بشاحن سرعته 20 واط او اكثر ما يشحنالبطارية مكتوب 5000 ومدة صمودها كانها 1500والاداء زبالة جدا (بالنسبة للسعر)والكاميرا 108 ميغا بكسل والله سامسونج 12 ميغا اكثر دقةوفيديو مافي 60 فريم ولا 4كي وش ذارح اشتري poco x5 pro 4G احسن الف مرة بالاداءلا تشتري الجوال ذا اخيس جوال امتلكته\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 July 2023'}]",Amazon SA
Xiaomi Redmi Note 11 Pro Dual SIM 6GB RAM 128GB 4G Graphite Gray,Xiaomi,"MIUI 13, Android 11.0",6 GB,MediaTek Helio,6 GB,6.67 Inches,1080 x 2400,2.05 GHz,Note 11 Pro,,,,,,Graphite,SAR865.01,,SAR,4.0 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note-11-Pro/dp/B09WMQSSK1?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61-XNy-6FOL._AC_SL1500_.jpg,"[{'reviewer_name': 'emad al lohibi', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nنصيحتي', 'review_text': 'خذ 5G وزد خمسين ريال او مية بس ترتاح في النت .. لان هالنوع شبكات النت فيه ضعيفة\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 9 September 2022'}, {'reviewer_name': 'Krishna', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nGood', 'review_text': 'Good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 18 August 2024'}, {'reviewer_name': 'fouad mohsen', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nجيد جدا بالمقارنه بسعره', 'review_text': 'جوال جيد جدا من شاومي ، شاشه رائعه وبطاريه عملاقه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 15 March 2023'}]",Amazon SA
Xiaomi Redmi Note 11 Pro 5G Dual Sim 6Gb Ram 128Gb 5G Atlantic Blue + Screen Protection Card (6 Month Free One Time Change),Xiaomi,"MIUI 13, Android 11.0",6 GB,Snapdragon,128 GB,6.67 Inches,1080 x 2400,2.2 GHz,Note 11 Pro 5G,,,,,,Blue,"1,397.",,SAR,4.1 out of 5 stars,https://www.amazon.sa/Xiaomi-Atlantic-Screen-Protection-Change/dp/B09WMQNYJ8?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/71jdvCGdvyL._AC_SL1500_.jpg,"[{'reviewer_name': 'Ankiaz khan', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nEvery thing good', 'review_text': 'Very good product 👍\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 June 2024'}, {'reviewer_name': 'hassan idha', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nAds', 'review_text': 'Not too much advertising and charging like fly rocket fast\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 May 2023'}, {'reviewer_name': 'Nimusiima Evarist', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nSpeakers', 'review_text': ""My product's speakers don't work the same way..the upper one works properly buh the downer one it's a problem the phone is still new\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 8 July 2022'}, {'reviewer_name': 'Onnie', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood and quality using this product', 'review_text': 'Very clear the camera in video i like this product\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 March 2023'}]",Amazon SA
Xiaomi Redmi Note 11 Pro 5G Dual SIM 6GB RAM 128GB 5G Graphite Gray + Screen Protection Card (6 Month Free One Time Change),Xiaomi,"MIUI 13, Android 11.0",6 GB,Snapdragon,128 GB,6.67 Inches,1080 x 2400,2.2 GHz,Note 11 Pro 5G,,,,,,Graphite,"1,175.",,SAR,4.0 out of 5 stars,https://www.amazon.sa/Xiaomi-Graphite-Screen-Protection-Change/dp/B09WMR82YL?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61-hhGo9ooL._AC_SL1500_.jpg,"[{'reviewer_name': 'MOHAMED ADAM', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nهل يحتوي علي NFC ?', 'review_text': 'هل يحتوي علي NFC\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 February 2024'}, {'reviewer_name': 'alaa alaa', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nهل يدعم الشريحه الالكترونيه', 'review_text': 'هل يدعم الشريحه الالكترونيه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 27 January 2024'}, {'reviewer_name': 'Cm', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\n👍', 'review_text': '👍👍👍👍👍\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 7 April 2023'}]",Amazon SA
Xiaomi Redmi Note 11 Pro+ 5G Dual Sim 8GB Ram 128GB 5G Forest Green,Xiaomi,Android 11.0,8 GB,MediaTek Helio,128 GB,6.67 Inches,1080 x 2400,2.5 GHz,Note 11 Pro+ 5G,,,,,,Forest Green,"1,316.",,SAR,3.9 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-128GB-Forest-Green/dp/B09WMNHGM9?ref_=ast_sto_dp&language=en_AE,https://m.media-amazon.com/images/I/61fOSYhYalL._AC_SL1500_.jpg,"[{'reviewer_name': 'Samah', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nAmazing', 'review_text': 'Amazing phone is the best o recommended\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 February 2024'}, {'reviewer_name': 'alaa alaa', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nهل يدعم شريحة aisim', 'review_text': 'شيك\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 17 January 2024'}]",Amazon SA
Xiaomi Redmi Note 11 Pro+ 5G Dual Sim 8Gb Ram 128Gb Star Blue,Xiaomi,Android 11.0,8 GB,MediaTek Helio,128 GB,6.67 Inches,1080 x 2400,2.5,Note 11 Pro+ 5G,,,,,,Blue,"1,062.",,SAR,2.8 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note-Dual-128Gb/dp/B09WMPJ43C?ref_=ast_sto_dp&language=en_AE,https://m.media-amazon.com/images/I/61gnaaMuIxL._AC_SL1500_.jpg,"[{'reviewer_name': 'Abdullah said', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'جهاز محترم و عملي سعر مقابل قيمة ممتاز جداً الجهاز بيشحن في حرفيا باقل من ٢٠ دقيقة\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 December 2022'}, {'reviewer_name': 'Mamun', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nالجهاز كان رائعا في البدايه ولكن فجأه بعد يومين انطفأ من دون', 'review_text': 'الجهاز كان رائعا في البدايه ولكن فجأه بعد يومين انطفأ من دون سبب وكان هذا الشيء محرجا بالنسبه لانه كانت نسبة البطاريه 34 هكذا تقريبا وفجأه انطفأ الجهاز كليا.. فكرهت الجهاز من بعده\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 September 2022'}]",Amazon SA
Xiaomi Redmi Note 11S Dual Sim 6Gb Ram 64Gb 4G Graphite Gray,Xiaomi,Android 11.0,6 GB,MediaTek Helio,64 GB,6.43 Inches,2400 x 1080,2.05 GHz,Note 11S,,,,,,Graphite,SAR637.66,,SAR,5.0 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note-Dual-Graphite/dp/B09R4DKHM6?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61uYW8DnlyL._AC_SL1500_.jpg,[],Amazon SA
Xiaomi Redmi Note 11S Dual Sim 6GB Ram 128GB 4G Twilight Blue,Xiaomi,Android 11.0,6 GB,MediaTek Helio,128 GB,6.43 Inches,1080 x 2400,2.05 GHz,Note 11S,,,,,,Twilight,SAR716.20,,SAR,5.0 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note-128GB-Twilight/dp/B09R47RH8L?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61WR8Pt7OPL._AC_SL1500_.jpg,[],Amazon SA
Xiaomi Redmi Note 11S Dual SIM 6GB RAM 128GB 4G Graphite Gray,Xiaomi,Android 11.0,6 GB,MediaTek Helio,128 GB,6.43 Inches,2400 x 1080,2.05 GHz,Note 11S,,,,,,Graphite,SAR779.17,,SAR,4.5 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note-128GB-Graphite/dp/B09R4CB636?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61uYW8DnlyL._AC_SL1500_.jpg,"[{'reviewer_name': 'أبو فهد', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nلا انصح أحد فيه من تجربة', 'review_text': 'الجهاز بطيئ ويعلق بكثره وشريحة النت لا تعمل بكفاءه في هذا الجهاز الكمره ليست كما توقعتها.. اشتريته ومتندم جداً لهذا لا انصح فيه. الميزه الوحيده فيه سرعة الشحن\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 January 2023'}, {'reviewer_name': 'Hassan', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال ممتاز انصح به بشدة', 'review_text': 'سرعة ممتازة قيمة مقابل جودة انصح به\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 July 2023'}, {'reviewer_name': 'Buddika', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood', 'review_text': 'Good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 18 January 2023'}, {'reviewer_name': 'Malik', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nVery nice', 'review_text': 'Very good product 💯\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 April 2023'}]",Amazon SA
Xiaomi Redmi Note 11S Dual Sim 8Gb Ram 128Gb 4G Graphite Gray,Xiaomi,Android 11.0,8 GB,MediaTek Helio,128 GB,6.43 Inches,2400 x 1080,2.05 GHz,Note 11S,,,,,,Graphite,"1,097.",,SAR,5.0 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note-128Gb-Graphite/dp/B09R4BW1K3?ref_=ast_sto_dp&language=en_AE,https://m.media-amazon.com/images/I/61uYW8DnlyL._AC_SL1500_.jpg,"[{'reviewer_name': 'saleem a s alharbi', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجهاز جيد وما يميزة الشاشة', 'review_text': 'جهاز جيد وما يميزة الشاشة ماشاء الله لاقوة الا بالله ممتارة\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 20 October 2022'}]",Amazon SA
Xiaomi redmi note11s 5g dual sim 6gb ram 128gb 5g star blue,Xiaomi,Android 11.0,6 GB,MediaTek Helio,128 GB,6.6 Inches,2400 x 1080,2.4 GHz,Note 11S 5G,,,,,,Blue,"1,101.",,SAR,4.1 out of 5 stars,https://www.amazon.sa/Xiaomi-redmi-note11s-dual-128gb/dp/B09WLL3BQL?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61qoYdUVXjL._AC_SL1500_.jpg,"[{'reviewer_name': 'Muhammad Ibrahim', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nVery good phone', 'review_text': 'Very good phone\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 June 2024'}]",Amazon SA
Xiaomi Redmi Note11S 5G Dual Sim 6GB Ram 128GB 5G Twilight Blue,Xiaomi,"MIUI 13, Android 11.0",6 GB,MediaTek Helio,6 GB,6.6 Inches,2400 x 1080,2.4 GHz,Note 11S 5G,,,,,,Twilight,"1,199.",,SAR,4.5 out of 5 stars,https://www.amazon.sa/Xiaomi-Redmi-Note11S-5G-Twilight/dp/B09XB2WZKT?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61WR8Pt7OPL._AC_SL1500_.jpg,"[{'reviewer_name': 'Aayan', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nExcellent', 'review_text': 'Excellent price before I buy 850 Sar Now price 1200 Sar\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 January 2024'}, {'reviewer_name': 'user-MGKTCP1', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'شريته هدية جهاز ممتاز واهم ميزة فيه سرعة الشحن\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 March 2023'}]",Amazon SA
Xiaomi 13T Pro Meadow Green 12GB RAM 512GB ROM 5G - Global Version with VIP Warranty Service,Xiaomi,"Tiramisu, Android 13.0",12 GB,Snapdragon,512 GB,6.67 Inches,1220 x 2712,2 GHz,Xiaomi 13T Pro,,,,,,Green,"2,219.",,SAR,3.9 out of 5 stars,https://www.amazon.sa/Xiaomi-Meadow-Green-12GB-512GB/dp/B081RX9L6Z?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/61nTcslVnaL._AC_SL1500_.jpg,"[{'reviewer_name': 'Wali M.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood Device', 'review_text': 'Amazing\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 August 2024'}, {'reviewer_name': 'Hussain', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nvery good', 'review_text': 'good mobile, high qualitygood price with high performance mobilecamera very goodbattery very good and fast charge\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 April 2024'}, {'reviewer_name': 'hany', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nMobile get very high temperature when use it and charging and hanging also in processing with app', 'review_text': 'The device not fast and processing hanging many time .Also the mobile get very high temperature when use it or charging\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 17 April 2024'}, {'reviewer_name': 'Tariq N.', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nNo warranty card with mobile', 'review_text': 'No warranty card with mobile? How we can claim the warranty?\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 16 December 2023'}, {'reviewer_name': 'Md Jubayet Hossen', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nAwesome', 'review_text': 'Very good product and awesome 💯💯💯😎😎\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 April 2024'}, {'reviewer_name': 'Amr Ahmed Mohamed', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nOrder is incomplete', 'review_text': 'جاء في الموعظولكن لم يصل ال vip warranty card\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 July 2024'}, {'reviewer_name': 'Rustybin', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nSimply beautiful phone', 'review_text': 'Beautiful design, excellent cameras. Easy to use. Super fast processor. This phone is close to being a top premium phone for half the price!\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 25 February 2024'}, {'reviewer_name': 'Omar Alsulaimani', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجهاز قوي بسعر منخفض', 'review_text': 'بطاريته جيدة جدا واداءه بالنسبه لسعره قوي ومنافس لاكبر الماركات\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 March 2024'}]",Amazon SA
Xiaomi 13T Pro Black 12GB RAM 512GB ROM 5G - Global Version with VIP Warranty Service,Xiaomi,"Tiramisu, Android 13.0",12 GB,Snapdragon,512 GB,6.67 Inches,1220 x 2712,2 GHz,Xiaomi 13T Pro,,,,,,Black,"SAR2,462.02",,SAR,3.9 out of 5 stars,https://www.amazon.sa/Xiaomi-13T-Black-12GB-512GB/dp/B0C8ZMNZ8B?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/512u+H0ud0L._AC_SL1500_.jpg,"[{'reviewer_name': 'Wali M.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood Device', 'review_text': 'Amazing\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 August 2024'}, {'reviewer_name': 'Hussain', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nvery good', 'review_text': 'good mobile, high qualitygood price with high performance mobilecamera very goodbattery very good and fast charge\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 April 2024'}, {'reviewer_name': 'hany', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nMobile get very high temperature when use it and charging and hanging also in processing with app', 'review_text': 'The device not fast and processing hanging many time .Also the mobile get very high temperature when use it or charging\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 17 April 2024'}, {'reviewer_name': 'Tariq N.', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nNo warranty card with mobile', 'review_text': 'No warranty card with mobile? How we can claim the warranty?\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 16 December 2023'}, {'reviewer_name': 'Md Jubayet Hossen', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nAwesome', 'review_text': 'Very good product and awesome 💯💯💯😎😎\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 April 2024'}, {'reviewer_name': 'Amr Ahmed Mohamed', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nOrder is incomplete', 'review_text': 'جاء في الموعظولكن لم يصل ال vip warranty card\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 July 2024'}, {'reviewer_name': 'Rustybin', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nSimply beautiful phone', 'review_text': 'Beautiful design, excellent cameras. Easy to use. Super fast processor. This phone is close to being a top premium phone for half the price!\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 25 February 2024'}, {'reviewer_name': 'Omar Alsulaimani', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجهاز قوي بسعر منخفض', 'review_text': 'بطاريته جيدة جدا واداءه بالنسبه لسعره قوي ومنافس لاكبر الماركات\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 March 2024'}]",Amazon SA
